Entry,Protein names,EC number,Length,length,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_K,freq_L,freq_M,freq_N,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y,frac_hydrophobic,frac_hydrophilic,frac_charged,frac_polar,frac_special,molecular_weight,aromaticity,instability_index,isoelectric_point,gravy,flexibility_mean,helix_fraction,turn_fraction,sheet_fraction
Q0S032,"Biphenyl 2,3-dioxygenase, ferredoxin reductase component (EC 1.18.1.3) (Biphenyl 2,3-dioxygenase, electron transfer component BphA4) (Biphenyl dioxygenase system, ferredoxin--NAD(+) reductase component) (BDO, ferredoxin reductase component)",1.18.1.3,413,413,0.1113801452784503,0.009685230024213,0.0702179176755447,0.0677966101694915,0.0169491525423728,0.1162227602905569,0.0072639225181598,0.0435835351089588,0.0145278450363196,0.1089588377723971,0.0217917675544794,0.0121065375302663,0.036319612590799,0.0242130750605326,0.0944309927360774,0.0556900726392251,0.0581113801452784,0.1016949152542373,0.0169491525423728,0.0121065375302663,0.4334140435835351,0.2469733656174334,0.2542372881355932,0.171912832929782,0.1694915254237288,44023.60450000012,0.0460048426150121,29.42421307506054,5.008106422424316,0.0150121065375302,0.9974095061291844,0.324455205811138,0.2905569007263922,0.3583535108958837
Q0SJK8,"Propane 2-monooxygenase, reductase component (PrMO) (EC 1.18.1.-)",1.18.1.-,370,370,0.0648648648648648,0.0216216216216216,0.0729729729729729,0.0891891891891892,0.0513513513513513,0.0918918918918919,0.0378378378378378,0.0513513513513513,0.027027027027027,0.0864864864864864,0.0297297297297297,0.0162162162162162,0.0729729729729729,0.0189189189189189,0.0621621621621621,0.0513513513513513,0.054054054054054,0.0675675675675675,0.0,0.0324324324324324,0.3837837837837838,0.2513513513513513,0.2891891891891892,0.1945945945945946,0.2243243243243243,40977.86470000004,0.0837837837837837,50.915486486486486,4.832814979553221,-0.2567567567567572,0.9994795541485292,0.2972972972972973,0.3054054054054054,0.3432432432432433
Q0T1X7,3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component (EC 1.18.1.3),1.18.1.3,410,410,0.1170731707317073,0.0146341463414634,0.048780487804878,0.0609756097560975,0.0219512195121951,0.0780487804878048,0.024390243902439,0.0634146341463414,0.0268292682926829,0.1195121951219512,0.0146341463414634,0.048780487804878,0.0463414634146341,0.0658536585365853,0.0658536585365853,0.0439024390243902,0.048780487804878,0.0560975609756097,0.024390243902439,0.0097560975609756,0.4268292682926829,0.2024390243902439,0.2268292682926829,0.2317073170731707,0.1634146341463414,44971.71730000002,0.0560975609756097,36.52585365853658,5.843696403503418,-0.1619512195121954,0.9968770632941454,0.3390243902439024,0.2658536585365854,0.3439024390243902
Q0T1Y1,3-phenylpropionate/cinnamic acid dioxygenase subunit alpha (EC 1.14.12.19),1.14.12.19,453,453,0.0838852097130242,0.0220750551876379,0.0706401766004415,0.0640176600441501,0.0441501103752759,0.0905077262693156,0.0242825607064017,0.0419426048565121,0.0419426048565121,0.0772626931567329,0.0154525386313465,0.0397350993377483,0.0419426048565121,0.0507726269315673,0.0596026490066225,0.0529801324503311,0.0507726269315673,0.0551876379690949,0.0331125827814569,0.0397350993377483,0.390728476821192,0.2362030905077262,0.260485651214128,0.2560706401766004,0.1788079470198675,51119.582100000094,0.1169977924944812,27.66004415011037,5.259107398986816,-0.4869757174392934,0.999270457957958,0.282560706401766,0.2958057395143487,0.3421633554083885
Q0W8E0,"Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,258,258,0.065891472868217,0.0310077519379844,0.0775193798449612,0.0581395348837209,0.0232558139534883,0.1201550387596899,0.0077519379844961,0.0620155038759689,0.0620155038759689,0.0813953488372093,0.0271317829457364,0.0116279069767441,0.0387596899224806,0.0271317829457364,0.065891472868217,0.0426356589147286,0.0581395348837209,0.0852713178294573,0.0116279069767441,0.0426356589147286,0.3992248062015504,0.2635658914728682,0.2713178294573643,0.2131782945736434,0.1976744186046511,28246.1593,0.0775193798449612,21.39108527131782,5.839717674255371,-0.1651162790697673,0.99903667049149,0.2945736434108527,0.2906976744186046,0.3643410852713178
Q12WN0,"Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,259,259,0.0694980694980695,0.0386100386100386,0.0849420849420849,0.054054054054054,0.0463320463320463,0.1042471042471042,0.0154440154440154,0.054054054054054,0.0501930501930501,0.0733590733590733,0.0386100386100386,0.0231660231660231,0.0424710424710424,0.0154440154440154,0.0501930501930501,0.0694980694980695,0.0463320463320463,0.1003861003861003,0.0038610038610038,0.0193050193050193,0.4054054054054054,0.2393822393822393,0.2548262548262548,0.2123552123552123,0.2007722007722007,27891.727700000007,0.0694980694980695,41.08262548262548,4.909377098083495,0.0494208494208494,0.997619523809524,0.2857142857142857,0.3243243243243243,0.3436293436293436
Q31XV2,3-phenylpropionate/cinnamic acid dioxygenase subunit alpha (EC 1.14.12.19),1.14.12.19,453,453,0.086092715231788,0.0220750551876379,0.0706401766004415,0.0640176600441501,0.0419426048565121,0.0905077262693156,0.0220750551876379,0.0419426048565121,0.0419426048565121,0.0772626931567329,0.0154525386313465,0.0397350993377483,0.0419426048565121,0.0507726269315673,0.0618101545253863,0.0551876379690949,0.0485651214128035,0.0551876379690949,0.0331125827814569,0.0397350993377483,0.390728476821192,0.23841059602649,0.260485651214128,0.2560706401766004,0.1766004415011037,51048.506000000096,0.1147902869757174,28.357615894039725,5.269793128967284,-0.4922737306843264,0.9996668543543544,0.2847682119205298,0.2980132450331125,0.337748344370861
Q3J189,Spheroidene monooxygenase (EC 1.14.15.9),1.14.15.9,324,324,0.1358024691358024,0.0,0.0216049382716049,0.0833333333333333,0.0493827160493827,0.0771604938271604,0.0123456790123456,0.0339506172839506,0.0925925925925925,0.0401234567901234,0.0277777777777777,0.0216049382716049,0.1203703703703703,0.0308641975308641,0.0493827160493827,0.0401234567901234,0.0432098765432098,0.0679012345679012,0.0401234567901234,0.0123456790123456,0.4074074074074074,0.2469135802469135,0.2592592592592592,0.1481481481481481,0.2098765432098765,35676.70580000002,0.1018518518518518,47.93456790123457,9.675431251525882,-0.4858024691358028,1.008260619803477,0.3796296296296296,0.2808641975308641,0.2870370370370371
Q3YZ11,3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component (EC 1.18.1.3),1.18.1.3,400,400,0.11,0.015,0.05,0.0625,0.0225,0.08,0.0225,0.0675,0.0275,0.1225,0.015,0.05,0.0475,0.0625,0.065,0.04,0.0475,0.0575,0.025,0.01,0.43,0.205,0.2275,0.225,0.165,43975.72140000002,0.0575,36.16724999999999,5.657548713684082,-0.1302499999999999,0.9964647119717452,0.3375,0.2675,0.3525
Q3YZ15,3-phenylpropionate/cinnamic acid dioxygenase subunit alpha (EC 1.14.12.19),1.14.12.19,453,453,0.086092715231788,0.0220750551876379,0.0706401766004415,0.0640176600441501,0.0441501103752759,0.0905077262693156,0.0220750551876379,0.0419426048565121,0.0419426048565121,0.0772626931567329,0.0154525386313465,0.0397350993377483,0.0419426048565121,0.0507726269315673,0.0618101545253863,0.0529801324503311,0.0485651214128035,0.0551876379690949,0.0331125827814569,0.0397350993377483,0.3929359823399558,0.23841059602649,0.260485651214128,0.2538631346578366,0.1766004415011037,51108.602500000095,0.1169977924944812,27.812803532008825,5.269793128967284,-0.4843267108167768,0.9993718093093094,0.2847682119205298,0.2958057395143487,0.3399558498896248
Q40412,"Zeaxanthin epoxidase, chloroplastic (EC 1.14.15.21)",1.14.15.21,663,663,0.0829562594268476,0.0120663650075414,0.0633484162895927,0.0527903469079939,0.0422322775263951,0.0965309200603318,0.0180995475113122,0.0558069381598793,0.0542986425339366,0.0889894419306184,0.0226244343891402,0.0361990950226244,0.0497737556561085,0.0301659125188536,0.0603318250377073,0.0678733031674208,0.0497737556561085,0.0754147812971342,0.0120663650075414,0.028657616892911,0.4087481146304675,0.2307692307692307,0.248868778280543,0.22473604826546,0.1764705882352941,72522.90060000026,0.0829562594268476,34.648280542986456,6.880041694641113,-0.18868778280543,1.0005232816368137,0.301659125188537,0.3137254901960784,0.3529411764705882
Q44256,"3-chlorobenzoate-3,4-dioxygenase oxygenase subunit (EC 1.14.-.-)",1.14.-.-,432,432,0.0694444444444444,0.011574074074074,0.0648148148148148,0.0717592592592592,0.0347222222222222,0.0810185185185185,0.0277777777777777,0.0324074074074074,0.0439814814814814,0.0972222222222222,0.037037037037037,0.0254629629629629,0.0648148148148148,0.0324074074074074,0.0694444444444444,0.0416666666666666,0.0555555555555555,0.0787037037037037,0.0254629629629629,0.0347222222222222,0.4097222222222222,0.25,0.2777777777777778,0.2013888888888889,0.1851851851851851,48926.3373000001,0.0949074074074074,34.673148148148144,5.707794380187988,-0.3625000000000005,0.9989026229877294,0.3194444444444444,0.2777777777777778,0.3587962962962963
Q45692,"2,4-dinitrotoluene dioxygenase system ferredoxin--NAD(+), reductase component (EC 1.18.1.3) (Ferredoxin--NAD(+) reductase (2,4-dinitrotoluene dioxygenase ferredoxin-specific))",1.18.1.3,346,346,0.0751445086705202,0.0317919075144508,0.0317919075144508,0.0635838150289017,0.0202312138728323,0.0982658959537572,0.0404624277456647,0.0462427745664739,0.0144508670520231,0.0924855491329479,0.0202312138728323,0.0289017341040462,0.0780346820809248,0.0231213872832369,0.0924855491329479,0.0693641618497109,0.0578034682080924,0.0838150289017341,0.0057803468208092,0.0260115606936416,0.3699421965317919,0.2023121387283237,0.2427745664739884,0.2369942196531791,0.2485549132947976,37601.614500000025,0.0520231213872832,45.52947976878613,8.498818778991701,-0.1956647398843931,0.9957709481418682,0.2658959537572254,0.3063583815028902,0.3323699421965318
Q45695,"2,4-dinitrotoluene dioxygenase system, large oxygenase component (EC 1.14.12.24) (2,4-dinitrotoluene dioxygenase ISP alpha) (2,4-dinitrotoluene dioxygenase subunit alpha)",1.14.12.24,451,451,0.0886917960088691,0.0133037694013303,0.0576496674057649,0.0620842572062084,0.048780487804878,0.0997782705099778,0.0266075388026607,0.0465631929046563,0.0620842572062084,0.0709534368070953,0.0177383592017738,0.048780487804878,0.0399113082039911,0.0332594235033259,0.0399113082039911,0.0643015521064301,0.0465631929046563,0.0687361419068736,0.0199556541019955,0.0443458980044345,0.4057649667405765,0.2217294900221729,0.2483370288248337,0.2505543237250554,0.17960088691796,49826.4511000001,0.1130820399113082,32.433503325942354,5.879561805725097,-0.3454545454545454,1.0009829239388064,0.3015521064301552,0.3104212860310421,0.3458980044345898
Q46372,"Biphenyl dioxygenase subunit alpha (EC 1.14.12.18) (Biphenyl 2,3-dioxygenase)",1.14.12.18,457,457,0.0831509846827133,0.0175054704595186,0.0678336980306345,0.0568927789934354,0.0393873085339168,0.0809628008752735,0.0262582056892779,0.0459518599562363,0.0525164113785558,0.0656455142231947,0.0415754923413566,0.0437636761487965,0.0568927789934354,0.0437636761487965,0.0525164113785558,0.0459518599562363,0.0525164113785558,0.0590809628008752,0.0350109409190372,0.0328227571115973,0.4026258205689278,0.2297592997811816,0.2560175054704595,0.2363238512035011,0.1816192560175054,51691.085300000064,0.1072210065645514,38.95207877461706,5.782651329040527,-0.4520787746170682,0.9993903326955784,0.299781181619256,0.2954048140043763,0.3304157549234136
Q46814,Probable hypoxanthine oxidase XdhD (EC 1.-.-.-),1.-.-.-,956,956,0.1077405857740585,0.0167364016736401,0.0648535564853556,0.0606694560669456,0.0313807531380753,0.0878661087866108,0.0345188284518828,0.0732217573221757,0.0449790794979079,0.0742677824267782,0.0219665271966527,0.0355648535564853,0.053347280334728,0.0366108786610878,0.0470711297071129,0.0481171548117154,0.0523012552301255,0.0753138075313807,0.00836820083682,0.0251046025104602,0.4173640167364016,0.2175732217573222,0.252092050209205,0.2144351464435146,0.1924686192468619,103517.48370000096,0.0648535564853556,35.26988493723875,5.487486457824706,-0.1320083682008373,0.9990578644340524,0.3096234309623431,0.2897489539748954,0.3399581589958159
Q46CG8,"Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,259,259,0.0694980694980695,0.0231660231660231,0.0579150579150579,0.0694980694980695,0.0656370656370656,0.1119691119691119,0.0038610038610038,0.0463320463320463,0.0617760617760617,0.0926640926640926,0.0193050193050193,0.0115830115830115,0.0386100386100386,0.027027027027027,0.0579150579150579,0.0849420849420849,0.0424710424710424,0.0926640926640926,0.0038610038610038,0.0193050193050193,0.4092664092664093,0.2471042471042471,0.2509652509652509,0.2084942084942085,0.1776061776061776,28002.84300000001,0.0888030888030888,30.68687258687257,5.671303749084472,0.0254826254826255,1.0007593333333331,0.3127413127413127,0.305019305019305,0.3629343629343629
Q51494,"Naphthalene 1,2-dioxygenase system, large oxygenase component (EC 1.14.12.12) (ISP NAP) (Naphthalene 1,2-dioxygenase ISP alpha) (Naphthalene 1,2-dioxygenase subunit alpha) (ND subunit alpha) (NDO subunit alpha)",1.14.12.12,449,449,0.0757238307349666,0.0133630289532293,0.0556792873051225,0.0734966592427616,0.0489977728285077,0.1091314031180401,0.0334075723830735,0.0334075723830735,0.0579064587973273,0.0734966592427616,0.0244988864142538,0.0467706013363029,0.0356347438752783,0.0222717149220489,0.042316258351893,0.0779510022271715,0.042316258351893,0.0690423162583518,0.0244988864142538,0.0400890868596882,0.3897550111358575,0.2293986636971046,0.2628062360801781,0.242761692650334,0.1915367483296214,49715.08090000007,0.1135857461024498,36.69935412026725,5.631289100646971,-0.4106904231625841,1.00161737012987,0.3051224944320713,0.3251670378619153,0.33184855233853
Q51973,"p-cumate 2,3-dioxygenase system, ferredoxin--NAD(+) reductase component (EC 1.18.1.3)",1.18.1.3,402,402,0.1243781094527363,0.0099502487562189,0.072139303482587,0.0572139303482587,0.0248756218905472,0.0970149253731343,0.0223880597014925,0.0572139303482587,0.0223880597014925,0.0870646766169154,0.0124378109452736,0.0298507462686567,0.0398009950248756,0.0398009950248756,0.0845771144278607,0.0522388059701492,0.0398009950248756,0.099502487562189,0.0099502487562189,0.017412935323383,0.4328358208955223,0.236318407960199,0.2587064676616915,0.1890547263681592,0.1691542288557214,43177.33550000008,0.0522388059701492,38.64378109452736,5.5620023727416985,-0.0915422885572138,0.9978557797164668,0.3034825870646766,0.291044776119403,0.3358208955223881
Q51974,"p-cumate 2,3-dioxygenase system, large oxygenase component (EC 1.14.12.25) (Large terminal subunit of p-cumate dioxygenase) (p-cumate 2,3-dioxygenase large subunit) (p-cumate 2,3-dioxygenase subunit alpha)",1.14.12.25,434,434,0.0783410138248847,0.0184331797235023,0.0552995391705069,0.0737327188940092,0.0576036866359447,0.0852534562211981,0.0184331797235023,0.0529953917050691,0.0414746543778801,0.0737327188940092,0.02073732718894,0.0668202764976958,0.0460829493087557,0.0230414746543778,0.0529953917050691,0.0576036866359447,0.0483870967741935,0.0576036866359447,0.0253456221198156,0.0460829493087557,0.412442396313364,0.2235023041474654,0.2419354838709677,0.26036866359447,0.1682027649769585,48967.448400000045,0.1290322580645161,30.065253456221186,5.094160652160644,-0.3474654377880186,0.9986901960784316,0.2880184331797235,0.3110599078341013,0.3617511520737327
Q51978,"p-cumate 2,3-dioxygenase system, ferredoxin component",,118,118,0.0762711864406779,0.0508474576271186,0.0847457627118644,0.0847457627118644,0.0423728813559322,0.1016949152542373,0.0508474576271186,0.059322033898305,0.0084745762711864,0.0762711864406779,0.0169491525423728,0.0169491525423728,0.0423728813559322,0.0084745762711864,0.0338983050847457,0.059322033898305,0.059322033898305,0.0932203389830508,0.0169491525423728,0.0169491525423728,0.3983050847457627,0.211864406779661,0.2627118644067797,0.211864406779661,0.2457627118644068,12736.122899999991,0.0762711864406779,34.62033898305084,4.342010307312012,0.0983050847457627,0.9931711446046309,0.2627118644067797,0.3050847457627119,0.364406779661017
Q52028,"Biphenyl dioxygenase subunit alpha (EC 1.14.12.18) (Biphenyl 2,3-dioxygenase)",1.14.12.18,458,458,0.0873362445414847,0.0174672489082969,0.0545851528384279,0.0655021834061135,0.0414847161572052,0.0982532751091703,0.0327510917030567,0.0327510917030567,0.0480349344978165,0.0633187772925764,0.0480349344978165,0.0283842794759825,0.0611353711790393,0.0414847161572052,0.0545851528384279,0.0458515283842794,0.0458515283842794,0.0655021834061135,0.0349344978165938,0.0327510917030567,0.4061135371179039,0.222707423580786,0.2554585152838428,0.2117903930131004,0.2096069868995633,51436.96500000008,0.1091703056768558,37.637117903930125,6.029162025451659,-0.4111353711790396,0.9986310054088452,0.3122270742358078,0.2882096069868995,0.3165938864628821
Q52185,Phenoxybenzoate dioxygenase subunit alpha (EC 1.14.12.-) (4-carboxydiphenyl ether;phenoxybenzoate dioxygenase),1.14.12.-,409,409,0.0782396088019559,0.0122249388753056,0.0635696821515892,0.0709046454767726,0.0440097799511002,0.0929095354523227,0.0440097799511002,0.0537897310513447,0.0268948655256723,0.0709046454767726,0.0195599022004889,0.0268948655256723,0.0684596577017114,0.0537897310513447,0.0660146699266503,0.0415647921760391,0.0366748166259168,0.0635696821515892,0.0220048899755501,0.0440097799511002,0.3960880195599022,0.2273838630806846,0.2713936430317848,0.2151589242053789,0.2176039119804401,46258.382900000106,0.1100244498777506,47.30809290953546,5.490328407287596,-0.4682151589242052,0.9977575892857145,0.2665036674816626,0.2933985330073349,0.3349633251833741
Q52186,Phenoxybenzoate dioxygenase subunit beta (EC 1.-.-.-) (4-carboxydiphenyl ether;phenoxybenzoate dioxygenase subunit beta),1.-.-.-,319,319,0.1598746081504702,0.0282131661442006,0.0626959247648902,0.0532915360501567,0.0282131661442006,0.0971786833855799,0.0438871473354232,0.0470219435736677,0.0094043887147335,0.1065830721003134,0.018808777429467,0.006269592476489,0.0595611285266457,0.0156739811912225,0.0721003134796238,0.0595611285266457,0.0376175548589341,0.0658307210031347,0.0094043887147335,0.018808777429467,0.4545454545454545,0.1974921630094044,0.2413793103448276,0.1661442006269592,0.2288401253918495,33590.92680000002,0.0564263322884012,43.783730407523485,5.649818611145019,0.1407523510971787,0.9924753456221196,0.347962382445141,0.2852664576802508,0.3134796238244514
Q52438,"Biphenyl dioxygenase subunit alpha (EC 1.14.12.18) (Biphenyl 2,3-dioxygenase)",1.14.12.18,458,458,0.0895196506550218,0.0218340611353711,0.0589519650655021,0.0633187772925764,0.0393013100436681,0.0829694323144104,0.0262008733624454,0.0458515283842794,0.0524017467248908,0.056768558951965,0.0524017467248908,0.0393013100436681,0.0589519650655021,0.0436681222707423,0.056768558951965,0.0436681222707423,0.0545851528384279,0.0458515283842794,0.0327510917030567,0.0349344978165938,0.3973799126637554,0.2314410480349345,0.2576419213973799,0.2379912663755458,0.1899563318777292,51875.483400000085,0.1069868995633187,39.77838427947599,6.091514396667479,-0.4975982532751091,0.9999819440025453,0.314410480349345,0.2838427947598253,0.3100436681222707
Q52440,Biphenyl dioxygenase ferredoxin subunit,,109,109,0.073394495412844,0.0458715596330275,0.073394495412844,0.073394495412844,0.055045871559633,0.0825688073394495,0.036697247706422,0.0275229357798165,0.055045871559633,0.0642201834862385,0.018348623853211,0.0091743119266055,0.0642201834862385,0.036697247706422,0.036697247706422,0.0642201834862385,0.0458715596330275,0.110091743119266,0.0091743119266055,0.018348623853211,0.3761467889908257,0.2385321100917431,0.2752293577981651,0.2201834862385321,0.2293577981651376,11912.385199999986,0.0825688073394495,29.40275229357797,5.037549018859862,-0.1568807339449541,1.0012,0.2844036697247706,0.2935779816513761,0.3302752293577981
Q53124,"Biphenyl 2,3-dioxygenase, ferredoxin component (Biphenyl 2,3-dioxygenase, electron transfer component BphA3) (Biphenyl dioxygenase system, ferredoxin component) (BDO, ferredoxin component)",,107,107,0.0841121495327102,0.0560747663551401,0.0747663551401869,0.0934579439252336,0.0467289719626168,0.0934579439252336,0.0186915887850467,0.0186915887850467,0.0467289719626168,0.1121495327102803,0.0186915887850467,0.0093457943925233,0.0467289719626168,0.0093457943925233,0.02803738317757,0.0373831775700934,0.0747663551401869,0.102803738317757,0.0186915887850467,0.0093457943925233,0.411214953271028,0.2429906542056074,0.2616822429906542,0.1962616822429906,0.2149532710280373,11536.072799999987,0.0747663551401869,36.02242990654204,4.382877540588378,0.1542056074766355,0.9961369047619048,0.3551401869158878,0.2616822429906542,0.383177570093458
Q54EN1,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial (EC 1.14.15.45) (2-methoxy-6-polyprenolphenol 4-hydroxylase) (EC 1.14.15.46)",1.14.15.45; 1.14.15.46,495,495,0.0343434343434343,0.008080808080808,0.0444444444444444,0.0444444444444444,0.0484848484848484,0.0585858585858585,0.0141414141414141,0.105050505050505,0.0646464646464646,0.105050505050505,0.0222222222222222,0.1171717171717171,0.0323232323232323,0.0383838383838383,0.0282828282828282,0.0969696969696969,0.0646464646464646,0.0484848484848484,0.006060606060606,0.0181818181818181,0.3878787878787879,0.1818181818181818,0.1959595959595959,0.3434343434343434,0.1131313131313131,55085.252300000015,0.0727272727272727,41.97111111111113,8.169643211364747,-0.171717171717172,1.0019911571624536,0.2707070707070707,0.3494949494949495,0.3959595959595959
Q58841,"Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,257,257,0.0389105058365758,0.0350194552529182,0.0583657587548638,0.1011673151750972,0.0739299610894941,0.1011673151750972,0.0038910505836575,0.0894941634241245,0.11284046692607,0.0505836575875486,0.0311284046692607,0.0116731517509727,0.0428015564202334,0.0155642023346303,0.0350194552529182,0.0389105058365758,0.046692607003891,0.0778210116731517,0.0077821011673151,0.0272373540856031,0.3968871595330739,0.3073929961089494,0.311284046692607,0.1750972762645914,0.1828793774319066,28907.404100000007,0.1089494163424124,33.288326848249035,5.563082313537596,-0.1334630350194552,1.003611655145929,0.3346303501945525,0.2529182879377432,0.3735408560311284
Q5J1R4,Nocardicin C N-oxygenase (EC 1.14.15.43),1.14.15.43,398,398,0.1130653266331658,0.007537688442211,0.0628140703517587,0.0804020100502512,0.0301507537688442,0.0678391959798995,0.0251256281407035,0.0175879396984924,0.0050251256281407,0.1281407035175879,0.0125628140703517,0.0100502512562814,0.0728643216080402,0.0301507537688442,0.1055276381909547,0.0552763819095477,0.0628140703517587,0.0879396984924623,0.0100502512562814,0.0150753768844221,0.414572864321608,0.2537688442211055,0.278894472361809,0.1809045226130653,0.1733668341708542,43694.97450000006,0.0552763819095477,48.91959798994975,5.340102958679199,-0.2113065326633172,0.9984218998653448,0.3391959798994975,0.2688442211055276,0.3517587939698492
Q5JJ90,"Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,233,233,0.0643776824034334,0.0214592274678111,0.0515021459227467,0.0815450643776824,0.055793991416309,0.111587982832618,0.0042918454935622,0.055793991416309,0.0815450643776824,0.0815450643776824,0.0300429184549356,0.0300429184549356,0.0472103004291845,0.0214592274678111,0.055793991416309,0.0257510729613733,0.0300429184549356,0.0944206008583691,0.0171673819742489,0.03862660944206,0.4377682403433476,0.2703862660944206,0.2746781115879828,0.167381974248927,0.1845493562231759,26105.05150000001,0.111587982832618,34.18454935622317,7.544830513000489,-0.1158798283261801,1.000594175170068,0.3390557939914163,0.2660944206008583,0.3733905579399142
Q5L0U2,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,257,257,0.1011673151750972,0.0311284046692607,0.0389105058365758,0.0700389105058365,0.0389105058365758,0.1050583657587548,0.0233463035019455,0.0272373540856031,0.0428015564202334,0.1011673151750972,0.0194552529182879,0.0077821011673151,0.0583657587548638,0.0428015564202334,0.0700389105058365,0.0428015564202334,0.0505836575875486,0.1011673151750972,0.0,0.0272373540856031,0.4163424124513619,0.2217898832684824,0.245136186770428,0.2023346303501945,0.2178988326848249,27698.661300000003,0.0661478599221789,43.917159533073935,7.586266136169435,-0.0178988326848247,0.997121543778802,0.3346303501945525,0.2529182879377432,0.3463035019455253
Q5WFJ3,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,259,259,0.0733590733590733,0.0231660231660231,0.0424710424710424,0.081081081081081,0.0386100386100386,0.1119691119691119,0.0193050193050193,0.0386100386100386,0.0386100386100386,0.0965250965250965,0.0193050193050193,0.0154440154440154,0.0501930501930501,0.0501930501930501,0.0733590733590733,0.0424710424710424,0.0424710424710424,0.1081081081081081,0.0,0.0347490347490347,0.4092664092664093,0.2355212355212355,0.2548262548262548,0.2084942084942085,0.2046332046332046,28341.185299999997,0.0733590733590733,45.62667953667953,6.009666252136229,-0.1092664092664093,0.9978141904761904,0.3088803088803089,0.2625482625482625,0.3590733590733591
Q636E1,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,259,259,0.0617760617760617,0.027027027027027,0.0424710424710424,0.081081081081081,0.0386100386100386,0.1119691119691119,0.027027027027027,0.0617760617760617,0.0617760617760617,0.0888030888030888,0.0308880308880308,0.0231660231660231,0.0424710424710424,0.054054054054054,0.0347490347490347,0.027027027027027,0.0463320463320463,0.1003861003861003,0.0,0.0386100386100386,0.4208494208494208,0.22007722007722,0.2471042471042471,0.2162162162162162,0.2084942084942085,28438.578200000007,0.0772200772200772,38.03671814671814,5.5443822860717775,-0.0208494208494207,0.9976201904761904,0.3243243243243243,0.2471042471042471,0.3745173745173745
Q65JU6,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,256,256,0.0703125,0.03515625,0.046875,0.07421875,0.04296875,0.10546875,0.01953125,0.0546875,0.05859375,0.09765625,0.02734375,0.01953125,0.04296875,0.04296875,0.05078125,0.05078125,0.046875,0.08203125,0.0,0.03125,0.40625,0.23046875,0.25,0.2265625,0.203125,27970.01850000001,0.07421875,41.3340234375,5.9994920730590815,-0.0386718749999999,0.9983827356853672,0.328125,0.265625,0.35546875
Q69R21,Probable aldehyde oxidase 4 (AO-4) (EC 1.2.3.1),1.2.3.1,837,837,0.069295101553166,0.020310633213859,0.04778972520908,0.063321385902031,0.04778972520908,0.074074074074074,0.020310633213859,0.066905615292712,0.066905615292712,0.080047789725209,0.013142174432497,0.038231780167264,0.053763440860215,0.026284348864994,0.037037037037037,0.0979689366786141,0.05973715651135,0.078853046594982,0.004778972520908,0.033452807646356,0.3942652329749104,0.2150537634408602,0.2353643966547192,0.2759856630824372,0.1684587813620071,91369.12620000048,0.086021505376344,38.34553166069308,6.322564888000489,-0.1201911589008365,1.001598659995399,0.2927120669056153,0.3118279569892473,0.3715651135005974
Q6GML1,Cytidine monophosphate-N-acetylneuraminic acid hydroxylase (CMP-N-acetylneuraminic acid hydroxylase) (EC 1.14.18.2) (CMP-N-acetylneuraminate monooxygenase) (CMP-Neu5Ac hydroxylase) (CMP-NeuAc hydroxylase),1.14.18.2,591,591,0.0524534686971235,0.0186125211505922,0.0676818950930626,0.0609137055837563,0.0423011844331641,0.0558375634517766,0.0406091370558375,0.0473773265651438,0.05414551607445,0.0947546531302876,0.0321489001692047,0.0710659898477157,0.0558375634517766,0.0338409475465313,0.0473773265651438,0.0490693739424703,0.0524534686971235,0.0558375634517766,0.0253807106598984,0.0423011844331641,0.3925549915397631,0.2301184433164128,0.2707275803722504,0.2673434856175973,0.170896785109983,68296.61770000006,0.1099830795262267,33.31556683587141,5.834204292297363,-0.5087986463620977,0.9989194485354278,0.2944162436548223,0.299492385786802,0.3604060913705584
